timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.199723,2.031435,1.887701,1,1,1,1,1
-360,4.251604,2.03543,1.873772,1,1,1,1,1
-320,4.304451,2.037738,1.863664,1,1,1,1,1
-280,4.350026,2.021734,1.846029,1,1,1,1,1
-240,4.38127,1.988126,1.81777,1,1,1,1,1
-200,4.410013,1.953737,1.787785,1,1,1,1,1
-160,4.439554,1.918404,1.759704,1,1,1,1,1
-120,4.470089,1.882743,1.733233,1,1,1,1,1
-80,4.497352,1.843908,1.707676,1,1,1,1,1
-40,4.527795,1.811309,1.677684,1,1,1,1,1
0,4.560308,1.776615,1.652565,1,1,1,1,1
