timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.827389,-1.155122,1.039613,0,1,1,1,1
-360,1.833127,-1.131614,1.032575,0,1,1,1,1
-320,1.840224,-1.107736,1.025568,0,1,1,1,1
-280,1.850218,-1.083922,1.019246,0,1,1,1,1
-240,1.856412,-1.058715,1.011344,0,1,1,1,1
-200,1.86598,-1.034212,1.003699,0,1,1,1,1
-160,1.879391,-1.01041,1.000437,0,1,1,1,1
-120,1.892758,-0.986912,0.995809,0,1,1,1,1
-80,1.902447,-0.96191,0.989986,0,1,1,1,1
-40,1.908242,-0.934374,0.985377,0,1,1,1,1
0,1.916526,-0.907931,0.976107,0,1,1,1,1
