timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.59696,0.407607,0.642989,1,1,1,1,1
-360,4.587838,0.373618,0.622328,1,1,1,1,1
-320,4.578118,0.334616,0.609154,1,1,1,1,1
-280,4.568608,0.302213,0.593224,1,1,1,1,1
-240,4.586003,0.288487,0.598917,1,1,1,1,1
-200,4.619594,0.28858,0.607954,1,1,1,1,1
-160,4.648943,0.283316,0.621133,1,1,1,1,1
-120,4.677468,0.281636,0.635558,1,1,1,1,1
-80,4.706569,0.286069,0.643185,1,1,1,1,1
-40,4.731367,0.30008,0.650483,1,1,1,1,1
0,4.757512,0.322914,0.64988,1,1,1,1,1
