timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.969679,0.569938,-0.232481,1,1,1,1,1
-360,1.99225,0.564667,-0.21449,1,1,1,1,1
-320,2.014772,0.557344,-0.195484,1,1,1,1,1
-280,2.036642,0.549828,-0.17519,1,1,1,1,1
-240,2.05833,0.539672,-0.155204,1,1,1,1,1
-200,2.065652,0.512777,-0.140368,1,1,1,1,1
-160,2.068468,0.487513,-0.125624,1,1,1,1,1
-120,2.071949,0.463352,-0.114665,1,1,1,1,1
-80,2.074091,0.440945,-0.105009,1,1,1,1,1
-40,2.079116,0.419725,-0.098382,1,1,1,1,1
0,2.085821,0.399937,-0.091616,1,1,1,1,1
