timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.451788,-0.554769,0.68637,1,1,1,1,1
-360,2.452974,-0.554152,0.686265,1,1,1,1,1
-320,2.453478,-0.553715,0.686285,1,1,1,1,1
-280,2.453643,-0.553331,0.686356,1,1,1,1,1
-240,2.453917,-0.552813,0.686471,1,1,1,1,1
-200,2.453733,-0.551812,0.685675,1,1,1,1,1
-160,2.453465,-0.550206,0.683933,1,1,1,1,1
-120,2.453403,-0.548077,0.681409,1,1,1,1,1
-80,2.453513,-0.545419,0.678302,1,1,1,1,1
-40,2.453832,-0.542479,0.674327,1,1,1,1,1
0,2.454444,-0.538937,0.670098,1,1,1,1,1
