timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.284295,-0.25131,0.439237,1,1,1,1,1
-360,2.297796,-0.257678,0.438147,1,1,1,1,1
-320,2.310513,-0.255137,0.439566,1,1,1,1,1
-280,2.323121,-0.24422,0.440849,1,1,1,1,1
-240,2.337987,-0.230166,0.439948,1,1,1,1,1
-200,2.353864,-0.210814,0.441213,1,1,1,1,1
-160,2.373383,-0.189011,0.443856,1,1,1,1,1
-120,2.395789,-0.16597,0.443961,1,1,1,1,1
-80,2.418418,-0.142072,0.442438,1,1,1,1,1
-40,2.44352,-0.120687,0.442643,1,1,1,1,1
0,2.468068,-0.098993,0.444208,1,1,1,1,1
