timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.291588,-1.291735,-0.013564,0,1,1,1,1
-360,2.309262,-1.286904,-0.011599,0,1,1,1,1
-320,2.324652,-1.283983,-0.011955,0,1,1,1,1
-280,2.336816,-1.281875,-0.01137,0,1,1,1,1
-240,2.346522,-1.277707,-0.010105,0,1,1,1,1
-200,2.354594,-1.274203,-0.009225,0,1,1,1,1
-160,2.359256,-1.26794,-0.007361,0,1,1,1,1
-120,2.360969,-1.256023,-0.005038,0,1,1,1,1
-80,2.360815,-1.243286,-0.002887,0,1,1,1,1
-40,2.352082,-1.230586,-0.000874,0,1,1,1,1
0,2.341617,-1.214921,0.001375,0,1,1,1,1
