timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.494126,0.296347,0.734637,0,0,0,1,1
-360,1.524965,0.306234,0.734135,0,0,0,1,1
-320,1.555857,0.317627,0.733775,0,0,0,1,1
-280,1.58774,0.327916,0.732856,0,0,0,1,1
-240,1.618644,0.341166,0.730728,0,0,0,1,1
-200,1.650874,0.351705,0.728512,0,0,0,1,1
-160,1.683678,0.362952,0.725047,0,0,0,1,1
-120,1.714625,0.378431,0.726761,0,0,0,1,1
-80,1.735413,0.402234,0.733142,0,0,0,1,1
-40,1.754208,0.423168,0.738888,0,0,0,1,1
0,1.771728,0.440443,0.743414,0,0,0,1,1
