timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.855039,-1.544896,-0.61702,1,1,1,1,1
-360,2.866509,-1.550797,-0.613968,1,1,1,1,1
-320,2.861989,-1.558484,-0.614971,1,1,1,1,1
-280,2.856133,-1.576148,-0.614299,1,1,1,1,1
-240,2.852274,-1.595802,-0.613883,1,1,1,1,1
-200,2.854123,-1.611701,-0.611091,1,1,1,1,1
-160,2.866353,-1.595705,-0.600174,1,1,1,1,1
-120,2.878951,-1.579365,-0.588872,1,1,1,1,1
-80,2.891909,-1.562732,-0.577322,1,1,1,1,1
-40,2.904689,-1.545545,-0.566096,1,1,1,1,1
0,2.919748,-1.530475,-0.553432,1,1,1,1,1
