timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.969379,-0.043253,0.346654,1,1,1,1,1
-360,1.981381,-0.050391,0.345968,1,1,1,1,1
-320,1.992536,-0.058479,0.345867,1,1,1,1,1
-280,2.003566,-0.065982,0.347479,1,1,1,1,1
-240,2.012225,-0.075205,0.348966,1,1,1,1,1
-200,2.021745,-0.081836,0.350061,1,1,1,1,1
-160,2.033168,-0.084829,0.350424,1,1,1,1,1
-120,2.043448,-0.089869,0.353113,1,1,1,1,1
-80,2.051239,-0.097348,0.355576,1,1,1,1,1
-40,2.059417,-0.103319,0.355334,1,1,1,1,1
0,2.067312,-0.109232,0.356051,1,1,1,1,1
