timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.136843,0.317631,-0.352531,0,1,1,1,1
-360,2.163896,0.325647,-0.336713,0,1,1,1,1
-320,2.190004,0.33536,-0.318468,0,1,1,1,1
-280,2.215517,0.345336,-0.298725,0,1,1,1,1
-240,2.246315,0.353469,-0.284773,0,1,1,1,1
-200,2.275888,0.356955,-0.264935,0,1,1,1,1
-160,2.304688,0.362026,-0.243504,0,1,1,1,1
-120,2.335114,0.369899,-0.22341,0,1,1,1,1
-80,2.367861,0.376984,-0.204943,0,1,1,1,1
-40,2.403099,0.37807,-0.187986,0,1,1,1,1
0,2.439923,0.380977,-0.173454,0,1,1,1,1
