timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.378852,-0.132471,0.237001,1,1,1,1,1
-360,1.412801,-0.172939,0.231936,1,1,1,1,1
-320,1.447269,-0.213871,0.226032,1,1,1,1,1
-280,1.483892,-0.252739,0.218757,1,1,1,1,1
-240,1.51925,-0.292672,0.215746,1,1,1,1,1
-200,1.555136,-0.332588,0.211958,1,1,1,1,1
-160,1.592871,-0.370934,0.208801,1,1,1,1,1
-120,1.633108,-0.354767,0.209293,1,1,1,1,1
-80,1.673646,-0.319565,0.210513,1,1,1,1,1
-40,1.712471,-0.282627,0.21219,1,1,1,1,1
0,1.760129,-0.257799,0.21567,1,1,1,1,1
