timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.931289,-0.404907,-0.007662,1,1,1,1,1
-360,3.936885,-0.392702,0.004637,1,1,1,1,1
-320,3.943706,-0.381233,0.015074,1,1,1,1,1
-280,3.950064,-0.371319,0.027036,1,1,1,1,1
-240,3.948087,-0.366961,0.041524,1,1,1,1,1
-200,3.94438,-0.366374,0.053126,1,1,1,1,1
-160,3.942951,-0.365705,0.062516,1,1,1,1,1
-120,3.941874,-0.3655,0.069954,1,1,1,1,1
-80,3.941805,-0.365598,0.075778,1,1,1,1,1
-40,3.942254,-0.366019,0.08092,1,1,1,1,1
0,3.943226,-0.365778,0.085763,1,1,1,1,1
