timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.73954,-0.177156,0.386646,1,1,1,1,1
-360,1.753666,-0.185992,0.370818,1,1,1,1,1
-320,1.766253,-0.190892,0.358839,1,1,1,1,1
-280,1.775745,-0.197047,0.349403,1,1,1,1,1
-240,1.783757,-0.202318,0.338468,1,1,1,1,1
-200,1.791396,-0.20756,0.327423,1,1,1,1,1
-160,1.801331,-0.21164,0.317328,1,1,1,1,1
-120,1.812679,-0.216009,0.3045,1,1,1,1,1
-80,1.824154,-0.222629,0.286987,1,1,1,1,1
-40,1.837315,-0.228557,0.267073,1,1,1,1,1
0,1.854234,-0.233341,0.246335,1,1,1,1,1
