timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.944459,0.326498,0.482383,0,1,1,1,1
-360,0.931199,0.311793,0.489843,0,1,1,1,1
-320,0.91818,0.29638,0.496302,0,1,1,1,1
-280,0.905367,0.281986,0.504245,0,1,1,1,1
-240,0.906078,0.270668,0.51057,0,1,1,1,1
-200,0.927422,0.259678,0.513031,0,1,1,1,1
-160,0.953828,0.249035,0.513108,0,1,1,1,1
-120,0.983897,0.236855,0.511249,0,1,1,1,1
-80,1.019286,0.228159,0.512125,0,1,1,1,1
-40,1.055618,0.2126,0.506198,0,1,1,1,1
0,1.09633,0.195768,0.505253,0,1,1,1,1
