timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.413911,-1.183427,0.789862,1,1,1,1,1
-360,3.420191,-1.178991,0.783074,1,1,1,1,1
-320,3.425055,-1.175977,0.778129,1,1,1,1,1
-280,3.429303,-1.172617,0.772679,1,1,1,1,1
-240,3.433488,-1.168856,0.765869,1,1,1,1,1
-200,3.439859,-1.164595,0.758942,1,1,1,1,1
-160,3.444166,-1.158232,0.750981,1,1,1,1,1
-120,3.440419,-1.148176,0.742962,1,1,1,1,1
-80,3.435739,-1.137953,0.735605,1,1,1,1,1
-40,3.432087,-1.127481,0.728232,1,1,1,1,1
0,3.428845,-1.116745,0.720712,1,1,1,1,1
