timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.763252,-0.523441,0.91196,1,1,1,1,1
-360,3.765738,-0.515965,0.889642,1,1,1,1,1
-320,3.7861,-0.501348,0.876198,1,1,1,1,1
-280,3.808724,-0.4855,0.868519,1,1,1,1,1
-240,3.833753,-0.47524,0.859233,1,1,1,1,1
-200,3.857384,-0.465332,0.846529,1,1,1,1,1
-160,3.882043,-0.454947,0.835134,1,1,1,1,1
-120,3.90811,-0.447433,0.823166,1,1,1,1,1
-80,3.935169,-0.437088,0.81647,1,1,1,1,1
-40,3.957106,-0.41929,0.808062,1,1,1,1,1
0,3.979728,-0.40285,0.797373,1,1,1,1,1
