timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.966988,-2.194169,0.221386,1,1,1,1,1
-360,4.959426,-2.18719,0.223305,1,1,1,1,1
-320,4.95173,-2.180323,0.225705,1,1,1,1,1
-280,4.943609,-2.173418,0.227721,1,1,1,1,1
-240,4.937339,-2.165165,0.229046,1,1,1,1,1
-200,4.931898,-2.156283,0.230129,1,1,1,1,1
-160,4.926736,-2.146865,0.231173,1,1,1,1,1
-120,4.924257,-2.138444,0.232308,1,1,1,1,1
-80,4.925085,-2.132014,0.233209,1,1,1,1,1
-40,4.925909,-2.126193,0.234004,1,1,1,1,1
0,4.926175,-2.119934,0.234904,1,1,1,1,1
