timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.049678,0.906199,-0.047408,1,1,1,1,1
-360,4.050015,0.906843,-0.047078,1,1,1,1,1
-320,4.048426,0.906191,-0.046885,1,1,1,1,1
-280,4.04451,0.901858,-0.047031,1,1,1,1,1
-240,4.0397,0.894398,-0.047005,1,1,1,1,1
-200,4.034072,0.886849,-0.047068,1,1,1,1,1
-160,4.028569,0.879281,-0.04688,1,1,1,1,1
-120,4.022846,0.871836,-0.04709,1,1,1,1,1
-80,4.017217,0.864357,-0.047333,1,1,1,1,1
-40,4.011535,0.856838,-0.047346,1,1,1,1,1
0,4.006235,0.84917,-0.047266,1,1,1,1,1
