timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.153695,0.077322,0.011621,0,1,1,1,1
-360,4.135666,0.093412,0.013036,0,1,1,1,1
-320,4.114884,0.106153,0.011527,0,1,1,1,1
-280,4.091185,0.113248,0.007622,0,1,1,1,1
-240,4.068144,0.12323,0.003958,0,1,1,1,1
-200,4.045451,0.134977,0.000865,0,1,1,1,1
-160,4.021879,0.14519,-0.004443,0,1,1,1,1
-120,4.005952,0.161276,-0.000888,0,1,1,1,1
-80,4.013986,0.181348,0.017925,0,1,1,1,1
-40,4.02246,0.203222,0.035917,0,1,1,1,1
0,4.027702,0.222993,0.052655,0,1,1,1,1
