timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.236553,-0.085557,0.651646,1,1,1,1,1
-360,2.23419,-0.094195,0.669826,1,1,1,1,1
-320,2.222644,-0.096681,0.677598,1,1,1,1,1
-280,2.22065,-0.08178,0.657585,1,1,1,1,1
-240,2.217392,-0.06945,0.635852,1,1,1,1,1
-200,2.212429,-0.055712,0.615286,1,1,1,1,1
-160,2.207972,-0.044026,0.593397,1,1,1,1,1
-120,2.203545,-0.031608,0.571877,1,1,1,1,1
-80,2.197144,-0.019565,0.550633,1,1,1,1,1
-40,2.190403,-0.007053,0.530297,1,1,1,1,1
0,2.183477,0.002266,0.508129,1,1,1,1,1
