timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.929476,-0.042263,0.111171,0,1,1,1,1
-360,2.964245,-0.043734,0.117102,0,1,1,1,1
-320,2.999257,-0.043386,0.12104,0,1,1,1,1
-280,3.032775,-0.035964,0.123852,0,1,1,1,1
-240,3.042632,-0.013445,0.138898,0,1,1,1,1
-200,3.035117,0.013818,0.148831,0,1,1,1,1
-160,3.025126,0.040029,0.156834,0,1,1,1,1
-120,3.003875,0.058253,0.166356,0,1,1,1,1
-80,2.984917,0.080379,0.172451,0,1,1,1,1
-40,2.966275,0.099681,0.179561,0,1,1,1,1
0,2.952063,0.120202,0.185859,0,1,1,1,1
