timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.513977,0.057368,0.013367,0,0,0,1,1
-360,1.557402,0.04538,0.029522,0,0,0,1,1
-320,1.598462,0.029924,0.049529,0,0,0,1,1
-280,1.640973,0.010998,0.063716,0,0,0,1,1
-240,1.682236,-0.009541,0.077746,0,0,0,1,1
-200,1.722451,-0.025393,0.097101,0,0,0,1,1
-160,1.760173,-0.040144,0.122177,0,0,0,1,1
-120,1.795262,-0.054752,0.150343,0,0,0,1,1
-80,1.830049,-0.048206,0.179571,0,0,0,1,1
-40,1.867992,-0.030189,0.206121,0,0,0,1,1
0,1.906232,-0.007908,0.234574,0,0,0,1,1
