timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.466871,-0.139647,1.01393,1,1,1,1,1
-360,2.47476,-0.143465,1.011028,1,1,1,1,1
-320,2.481778,-0.144181,1.006158,1,1,1,1,1
-280,2.488748,-0.144018,0.99952,1,1,1,1,1
-240,2.495987,-0.143959,0.99171,1,1,1,1,1
-200,2.504,-0.142771,0.983253,1,1,1,1,1
-160,2.513002,-0.141611,0.973864,1,1,1,1,1
-120,2.523078,-0.13984,0.963262,1,1,1,1,1
-80,2.535061,-0.138872,0.952366,1,1,1,1,1
-40,2.546695,-0.138676,0.939798,1,1,1,1,1
0,2.559005,-0.139003,0.926903,1,1,1,1,1
