timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.344637,0.523376,-1.309853,1,1,1,1,1
-360,3.349644,0.502803,-1.293931,1,1,1,1,1
-320,3.348529,0.486793,-1.267652,1,1,1,1,1
-280,3.346415,0.471917,-1.242264,1,1,1,1,1
-240,3.343264,0.458149,-1.22022,1,1,1,1,1
-200,3.342821,0.44407,-1.19994,1,1,1,1,1
-160,3.342349,0.4308,-1.177536,1,1,1,1,1
-120,3.340078,0.414805,-1.153855,1,1,1,1,1
-80,3.342661,0.397645,-1.132654,1,1,1,1,1
-40,3.346417,0.383155,-1.11369,1,1,1,1,1
0,3.347498,0.369771,-1.097406,1,1,1,1,1
