timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.674422,0.613329,-0.656389,1,1,1,1,1
-360,1.673464,0.608206,-0.651025,1,1,1,1,1
-320,1.671833,0.601265,-0.643972,1,1,1,1,1
-280,1.670326,0.592909,-0.634813,1,1,1,1,1
-240,1.668824,0.582985,-0.623345,1,1,1,1,1
-200,1.667157,0.571978,-0.609406,1,1,1,1,1
-160,1.665927,0.558601,-0.594107,1,1,1,1,1
-120,1.665505,0.543366,-0.578107,1,1,1,1,1
-80,1.66572,0.529929,-0.562702,1,1,1,1,1
-40,1.665595,0.51836,-0.548388,1,1,1,1,1
0,1.666232,0.505146,-0.533459,1,1,1,1,1
