timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.525923,0.606517,-0.481099,1,1,1,1,1
-360,2.507552,0.616155,-0.459165,1,1,1,1,1
-320,2.493445,0.629252,-0.43532,1,1,1,1,1
-280,2.47977,0.636221,-0.408019,1,1,1,1,1
-240,2.463407,0.638631,-0.380949,1,1,1,1,1
-200,2.441057,0.644943,-0.358073,1,1,1,1,1
-160,2.415558,0.652932,-0.336834,1,1,1,1,1
-120,2.389543,0.65627,-0.312982,1,1,1,1,1
-80,2.364738,0.650103,-0.286517,1,1,1,1,1
-40,2.336699,0.638741,-0.264529,1,1,1,1,1
0,2.309574,0.621818,-0.242813,1,1,1,1,1
