timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.465639,0.073346,-0.264292,0,1,1,1,1
-360,1.491647,0.061019,-0.263356,0,1,1,1,1
-320,1.513594,0.053778,-0.258542,0,1,1,1,1
-280,1.536514,0.050531,-0.256438,0,1,1,1,1
-240,1.559542,0.044495,-0.255629,0,1,1,1,1
-200,1.581199,0.031601,-0.255373,0,1,1,1,1
-160,1.605592,0.019397,-0.255176,0,1,1,1,1
-120,1.631816,0.006454,-0.253859,0,1,1,1,1
-80,1.656875,-0.012305,-0.255673,0,1,1,1,1
-40,1.68236,-0.030387,-0.261364,0,1,1,1,1
0,1.706274,-0.04567,-0.262884,0,1,1,1,1
