timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.983216,-1.054962,0.758802,1,1,1,1,1
-360,1.998822,-1.061274,0.756491,1,1,1,1,1
-320,2.017986,-1.070299,0.754572,1,1,1,1,1
-280,2.041274,-1.080505,0.752452,1,1,1,1,1
-240,2.066411,-1.089544,0.751963,1,1,1,1,1
-200,2.090205,-1.098601,0.746873,1,1,1,1,1
-160,2.111792,-1.099153,0.738998,1,1,1,1,1
-120,2.130025,-1.099143,0.734538,1,1,1,1,1
-80,2.145969,-1.099231,0.731618,1,1,1,1,1
-40,2.161536,-1.099561,0.726852,1,1,1,1,1
0,2.177444,-1.100357,0.72365,1,1,1,1,1
