timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.498439,0.312727,-0.218812,0,0,0,0,0
-360,2.516668,0.295329,-0.200759,0,0,0,0,0
-320,2.537028,0.277961,-0.180651,0,0,0,0,0
-280,2.560425,0.260185,-0.159668,0,0,0,0,0
-240,2.588665,0.237424,-0.146609,0,0,0,0,0
-200,2.620925,0.215888,-0.132737,0,0,0,0,0
-160,2.657102,0.195032,-0.118469,0,0,0,0,0
-120,2.696049,0.17559,-0.100306,0,0,0,0,0
-80,2.73985,0.157984,-0.081788,0,0,0,0,0
-40,2.787633,0.143496,-0.062068,0,0,0,0,0
0,2.835722,0.134686,-0.039365,0,0,0,0,0
