timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.276509,0.129577,0.353974,0,0,0,1,1
-360,2.29832,0.161308,0.360962,0,0,0,1,1
-320,2.323731,0.189052,0.36251,0,0,0,1,1
-280,2.351821,0.21386,0.369735,0,0,0,1,1
-240,2.386782,0.230444,0.374146,0,0,0,1,1
-200,2.419099,0.251817,0.383302,0,0,0,1,1
-160,2.452769,0.27393,0.390494,0,0,0,1,1
-120,2.491951,0.287159,0.397546,0,0,0,1,1
-80,2.531386,0.303053,0.407109,0,0,0,1,1
-40,2.57541,0.307908,0.416847,0,0,0,1,1
0,2.621704,0.306093,0.425211,0,0,0,1,1
