timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.00058,0.301178,0.255248,1,1,1,1,1
-360,1.01457,0.288378,0.253717,1,1,1,1,1
-320,1.028544,0.276541,0.251183,1,1,1,1,1
-280,1.042663,0.268526,0.246849,1,1,1,1,1
-240,1.055228,0.262565,0.242393,1,1,1,1,1
-200,1.067031,0.257066,0.239279,1,1,1,1,1
-160,1.078879,0.251507,0.235366,1,1,1,1,1
-120,1.090488,0.244623,0.232608,1,1,1,1,1
-80,1.1016,0.238136,0.22816,1,1,1,1,1
-40,1.112424,0.232176,0.224735,1,1,1,1,1
0,1.122403,0.226507,0.22171,1,1,1,1,1
