timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.328663,0.422751,-0.279681,0,0,0,1,1
-360,2.351006,0.444868,-0.26069,0,0,0,1,1
-320,2.378117,0.467078,-0.2428,0,0,0,1,1
-280,2.410197,0.487737,-0.224262,0,0,0,1,1
-240,2.446459,0.505287,-0.203328,0,0,0,1,1
-200,2.485882,0.520027,-0.178344,0,0,0,1,1
-160,2.530045,0.532211,-0.153488,0,0,0,1,1
-120,2.556083,0.506472,-0.125405,0,0,0,1,1
-80,2.574197,0.465358,-0.097347,0,0,0,1,1
-40,2.594727,0.423948,-0.072522,0,0,0,1,1
0,2.616444,0.382005,-0.051048,0,0,0,1,1
