timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.491029,-0.889977,0.719917,1,1,1,1,1
-360,2.494364,-0.870415,0.715789,1,1,1,1,1
-320,2.489697,-0.850055,0.717097,1,1,1,1,1
-280,2.484742,-0.830788,0.720125,1,1,1,1,1
-240,2.482137,-0.811756,0.721371,1,1,1,1,1
-200,2.480154,-0.793808,0.723081,1,1,1,1,1
-160,2.48846,-0.774201,0.721998,1,1,1,1,1
-120,2.49979,-0.755394,0.721846,1,1,1,1,1
-80,2.511851,-0.737053,0.721736,1,1,1,1,1
-40,2.523845,-0.718602,0.721716,1,1,1,1,1
0,2.535717,-0.700385,0.718468,1,1,1,1,1
