timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.089762,0.391105,0.071108,1,1,1,1,1
-360,1.110883,0.406626,0.073763,1,1,1,1,1
-320,1.130836,0.420324,0.07735,1,1,1,1,1
-280,1.150781,0.429529,0.079348,1,1,1,1,1
-240,1.168263,0.433013,0.083772,1,1,1,1,1
-200,1.181237,0.436937,0.086728,1,1,1,1,1
-160,1.192365,0.439875,0.089219,1,1,1,1,1
-120,1.203639,0.442278,0.091661,1,1,1,1,1
-80,1.214983,0.444621,0.093964,1,1,1,1,1
-40,1.22466,0.447343,0.095399,1,1,1,1,1
0,1.234251,0.450543,0.096125,1,1,1,1,1
