timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.236447,0.179194,-0.064571,1,1,1,1,1
-360,2.256481,0.190208,-0.067114,1,1,1,1,1
-320,2.282516,0.195063,-0.055839,1,1,1,1,1
-280,2.304127,0.202693,-0.047594,1,1,1,1,1
-240,2.321223,0.208673,-0.039363,1,1,1,1,1
-200,2.337383,0.213929,-0.031211,1,1,1,1,1
-160,2.354259,0.218755,-0.024723,1,1,1,1,1
-120,2.370644,0.222784,-0.019074,1,1,1,1,1
-80,2.386577,0.225711,-0.014849,1,1,1,1,1
-40,2.402462,0.228439,-0.010209,1,1,1,1,1
0,2.41854,0.232352,-0.006989,1,1,1,1,1
