timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.842088,-0.073894,-0.852101,1,1,1,1,1
-360,1.851302,-0.062689,-0.842439,1,1,1,1,1
-320,1.857862,-0.052974,-0.833776,1,1,1,1,1
-280,1.865075,-0.044064,-0.825205,1,1,1,1,1
-240,1.871937,-0.034399,-0.816932,1,1,1,1,1
-200,1.877682,-0.024207,-0.808161,1,1,1,1,1
-160,1.88418,-0.015137,-0.798405,1,1,1,1,1
-120,1.890084,-0.005958,-0.79164,1,1,1,1,1
-80,1.893384,0.000869,-0.787149,1,1,1,1,1
-40,1.896179,0.006257,-0.78258,1,1,1,1,1
0,1.899412,0.011674,-0.778378,1,1,1,1,1
