timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.316803,0.041902,1.117832,0,0,1,1,1
-360,3.327306,0.037708,1.105576,0,0,1,1,1
-320,3.336395,0.032226,1.093993,0,0,1,1,1
-280,3.345856,0.026566,1.081103,0,0,1,1,1
-240,3.356031,0.021593,1.067208,0,0,1,1,1
-200,3.371801,0.013287,1.059749,0,0,1,1,1
-160,3.389091,0.004268,1.051367,0,0,1,1,1
-120,3.408362,-0.006153,1.04422,0,0,1,1,1
-80,3.427821,-0.018736,1.035666,0,0,1,1,1
-40,3.449064,-0.032403,1.027959,0,0,1,1,1
0,3.471916,-0.045482,1.01986,0,0,1,1,1
