timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.394997,-1.140814,0.406926,0,1,1,1,1
-360,5.376161,-1.125878,0.402647,0,1,1,1,1
-320,5.353409,-1.121706,0.399075,0,1,1,1,1
-280,5.341103,-1.13302,0.390552,0,1,1,1,1
-240,5.342808,-1.142092,0.378662,0,1,1,1,1
-200,5.344454,-1.137392,0.36586,0,1,1,1,1
-160,5.336334,-1.131577,0.358783,0,1,1,1,1
-120,5.329867,-1.137289,0.358692,0,1,1,1,1
-80,5.337135,-1.134273,0.358292,0,1,1,1,1
-40,5.331838,-1.12662,0.354197,0,1,1,1,1
0,5.325704,-1.123428,0.347028,0,1,1,1,1
