timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.323949,-0.288119,-0.617882,1,1,1,1,1
-360,2.354589,-0.278592,-0.597442,1,1,1,1,1
-320,2.384197,-0.267736,-0.575732,1,1,1,1,1
-280,2.412671,-0.254912,-0.555271,1,1,1,1,1
-240,2.441293,-0.244903,-0.536187,1,1,1,1,1
-200,2.468475,-0.238407,-0.516703,1,1,1,1,1
-160,2.495661,-0.230207,-0.497901,1,1,1,1,1
-120,2.525891,-0.23409,-0.48797,1,1,1,1,1
-80,2.552834,-0.236727,-0.479849,1,1,1,1,1
-40,2.579028,-0.238829,-0.47242,1,1,1,1,1
0,2.605284,-0.241386,-0.465547,1,1,1,1,1
