timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.723774,-0.370536,-0.043553,0,0,1,1,1
-360,2.748798,-0.380809,-0.047117,0,0,1,1,1
-320,2.770317,-0.390465,-0.049213,0,0,1,1,1
-280,2.78758,-0.397295,-0.049533,0,0,1,1,1
-240,2.806265,-0.396056,-0.045505,0,0,1,1,1
-200,2.826036,-0.395653,-0.043485,0,0,1,1,1
-160,2.846264,-0.398103,-0.040989,0,0,1,1,1
-120,2.866715,-0.398667,-0.038721,0,0,1,1,1
-80,2.886613,-0.39792,-0.034873,0,0,1,1,1
-40,2.901999,-0.396588,-0.03036,0,0,1,1,1
0,2.890104,-0.415741,-0.031568,0,0,1,1,1
