timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.300321,0.003633,-0.467859,1,1,1,1,1
-360,5.310177,0.02121,-0.454231,1,1,1,1,1
-320,5.316948,0.038329,-0.442804,1,1,1,1,1
-280,5.320539,0.030666,-0.428958,1,1,1,1,1
-240,5.320937,0.017791,-0.421951,1,1,1,1,1
-200,5.322457,0.005308,-0.414253,1,1,1,1,1
-160,5.323721,-0.006753,-0.405898,1,1,1,1,1
-120,5.325116,-0.018921,-0.397932,1,1,1,1,1
-80,5.33056,-0.029428,-0.389211,1,1,1,1,1
-40,5.331863,-0.040711,-0.380045,1,1,1,1,1
0,5.332393,-0.049732,-0.367988,1,1,1,1,1
