timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.708037,0.428281,-0.587759,1,1,1,1,1
-360,1.716404,0.416299,-0.580098,1,1,1,1,1
-320,1.72316,0.403774,-0.568647,1,1,1,1,1
-280,1.731461,0.388711,-0.555994,1,1,1,1,1
-240,1.742304,0.372046,-0.543661,1,1,1,1,1
-200,1.752782,0.355683,-0.530323,1,1,1,1,1
-160,1.764285,0.341169,-0.51571,1,1,1,1,1
-120,1.776229,0.32703,-0.501599,1,1,1,1,1
-80,1.785825,0.313368,-0.489286,1,1,1,1,1
-40,1.794603,0.301728,-0.479756,1,1,1,1,1
0,1.80569,0.292691,-0.469182,1,1,1,1,1
