timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.623421,-0.368659,-0.639439,1,1,1,1,1
-360,1.629446,-0.362818,-0.638206,1,1,1,1,1
-320,1.635632,-0.356532,-0.637906,1,1,1,1,1
-280,1.642064,-0.350302,-0.637378,1,1,1,1,1
-240,1.647235,-0.344018,-0.636879,1,1,1,1,1
-200,1.652246,-0.337876,-0.636226,1,1,1,1,1
-160,1.657176,-0.332254,-0.635376,1,1,1,1,1
-120,1.661239,-0.327183,-0.634261,1,1,1,1,1
-80,1.665455,-0.321428,-0.632996,1,1,1,1,1
-40,1.6697,-0.314921,-0.631549,1,1,1,1,1
0,1.673842,-0.308154,-0.630535,1,1,1,1,1
