timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.385867,0.888583,1.912489,0,1,1,1,1
-360,5.38056,0.856819,1.879276,0,1,1,1,1
-320,5.375077,0.821684,1.846808,0,1,1,1,1
-280,5.369547,0.786469,1.811911,0,1,1,1,1
-240,5.365391,0.748474,1.777695,0,1,1,1,1
-200,5.362404,0.710371,1.740679,0,1,1,1,1
-160,5.34011,0.686084,1.701777,0,1,1,1,1
-120,5.31028,0.668801,1.665629,0,1,1,1,1
-80,5.28072,0.656857,1.631791,0,1,1,1,1
-40,5.254999,0.644818,1.59942,0,1,1,1,1
0,5.230346,0.635059,1.570699,0,1,1,1,1
