timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.882537,0.615658,0.486317,0,1,1,1,1
-360,1.894052,0.61372,0.483426,0,1,1,1,1
-320,1.908641,0.61218,0.479517,0,1,1,1,1
-280,1.924911,0.612638,0.473744,0,1,1,1,1
-240,1.943254,0.612936,0.468983,0,1,1,1,1
-200,1.963502,0.61418,0.465311,0,1,1,1,1
-160,1.984578,0.61503,0.458682,0,1,1,1,1
-120,2.00795,0.614662,0.452332,0,1,1,1,1
-80,2.029354,0.602159,0.444301,0,1,1,1,1
-40,2.044587,0.576385,0.434489,0,1,1,1,1
0,2.061285,0.547448,0.421722,0,1,1,1,1
