timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.635939,-0.050279,0.661366,1,1,1,1,1
-360,2.643243,-0.041265,0.652749,1,1,1,1,1
-320,2.649793,-0.031505,0.644478,1,1,1,1,1
-280,2.657699,-0.022558,0.636692,1,1,1,1,1
-240,2.669048,-0.022448,0.628292,1,1,1,1,1
-200,2.675561,-0.014887,0.624855,1,1,1,1,1
-160,2.678931,-0.0061,0.624207,1,1,1,1,1
-120,2.681797,0.001354,0.624252,1,1,1,1,1
-80,2.685962,0.007397,0.622999,1,1,1,1,1
-40,2.691943,0.003354,0.618398,1,1,1,1,1
0,2.69801,-0.002357,0.613116,1,1,1,1,1
