timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.981753,-0.795884,1.055864,1,1,1,1,1
-360,4.028203,-0.772048,1.042869,1,1,1,1,1
-320,4.073311,-0.744939,1.031817,1,1,1,1,1
-280,4.118174,-0.715968,1.0249,1,1,1,1,1
-240,4.164124,-0.69093,1.011926,1,1,1,1,1
-200,4.171599,-0.647242,0.990686,1,1,1,1,1
-160,4.167206,-0.60513,0.969626,1,1,1,1,1
-120,4.160642,-0.567802,0.951352,1,1,1,1,1
-80,4.157364,-0.535098,0.935367,1,1,1,1,1
-40,4.15426,-0.507427,0.920738,1,1,1,1,1
0,4.150035,-0.484414,0.909851,1,1,1,1,1
